number,value,datetime_start,datetime_complete,duration,params_A2C_n_steps,params_gamma,params_learning_rate,params_vf_coef,state,Environment,Agent,params_exploration_fraction,params_target_update_interval,params_PPO_n_steps,params_ent_coef
71,200.0,2023-12-12 16:43:55.863570,2023-12-12 16:44:49.882849,0 days 00:00:54.019279,,0.9046496939850928,0.0006735831881606,,COMPLETE,MountainCar-v0,DQN,0.4550513419671889,1567.0,,
72,200.0,2023-12-12 16:44:49.890848,2023-12-12 16:45:45.669870,0 days 00:00:55.779022,,0.979970502428232,0.0011985685921748,,COMPLETE,MountainCar-v0,DQN,0.4925257741381671,1908.0,,
73,200.0,2023-12-12 16:45:45.677872,2023-12-12 16:46:40.300082,0 days 00:00:54.622210,,0.9419842003398008,0.0008468865609302,,COMPLETE,MountainCar-v0,DQN,0.4233205115241501,1466.0,,
74,200.0,2023-12-12 16:46:40.307084,2023-12-12 16:47:34.909134,0 days 00:00:54.602050,,0.953858867577848,0.0005125376503461,,COMPLETE,MountainCar-v0,DQN,0.4998841048820286,1017.0,,
75,200.0,2023-12-12 16:47:34.918136,2023-12-12 16:48:29.666955,0 days 00:00:54.748819,,0.9627691515371763,0.0037640961699436,,COMPLETE,MountainCar-v0,DQN,0.3332898342226704,1250.0,,
76,200.0,2023-12-12 16:48:29.673957,2023-12-12 16:49:24.044393,0 days 00:00:54.370436,,0.9859870487923686,0.0016289356819091,,COMPLETE,MountainCar-v0,DQN,0.3546127617843457,1806.0,,
77,200.0,2023-12-12 16:49:24.053394,2023-12-12 16:50:18.851804,0 days 00:00:54.798410,,0.9474207018423392,0.0022413775517339,,COMPLETE,MountainCar-v0,DQN,0.3839515812785081,1498.0,,
78,200.0,2023-12-12 16:50:18.859871,2023-12-12 16:51:13.493603,0 days 00:00:54.633732,,0.9392155135959334,0.0003444520798478,,COMPLETE,MountainCar-v0,DQN,0.2950748313805892,1743.0,,
79,200.0,2023-12-12 16:51:13.501605,2023-12-12 16:52:07.866718,0 days 00:00:54.365113,,0.975088474093708,0.000400641911655,,COMPLETE,MountainCar-v0,DQN,0.4144682610208465,1614.0,,
80,200.0,2023-12-12 16:52:07.873709,2023-12-12 16:53:02.164004,0 days 00:00:54.290295,,0.9485354045844416,0.0001626940133066,,COMPLETE,MountainCar-v0,DQN,0.475980895010745,1303.0,,
81,200.0,2023-12-12 16:53:02.172004,2023-12-12 16:53:56.858453,0 days 00:00:54.686449,,0.9524950427856488,0.0025554332795399,,COMPLETE,MountainCar-v0,DQN,0.3172626632964908,676.0,,
82,200.0,2023-12-12 16:53:56.868459,2023-12-12 16:54:51.083717,0 days 00:00:54.215258,,0.9493347813214872,0.0038836852681765,,COMPLETE,MountainCar-v0,DQN,0.3318685590494341,1370.0,,
83,200.0,2023-12-12 16:54:51.091720,2023-12-12 16:55:46.233442,0 days 00:00:55.141722,,0.9560521439700036,0.0021462165006388,,COMPLETE,MountainCar-v0,DQN,0.3685079354169731,659.0,,
84,200.0,2023-12-12 16:55:46.240445,2023-12-12 16:56:41.169163,0 days 00:00:54.928718,,0.9433723038514636,0.0014952776291826,,COMPLETE,MountainCar-v0,DQN,0.3992796176662783,601.0,,
85,200.0,2023-12-12 16:56:41.177166,2023-12-12 16:57:35.764416,0 days 00:00:54.587250,,0.9373846695334324,0.0057884922885452,,COMPLETE,MountainCar-v0,DQN,0.4627489361970111,1437.0,,
86,200.0,2023-12-12 16:57:35.771419,2023-12-12 16:58:30.345958,0 days 00:00:54.574539,,0.9295269741730736,0.0092949067214127,,COMPLETE,MountainCar-v0,DQN,0.3473245089656662,832.0,,
87,200.0,2023-12-12 16:58:30.354960,2023-12-12 16:59:25.158672,0 days 00:00:54.803712,,0.9586441603820396,0.0020166001586852,,COMPLETE,MountainCar-v0,DQN,0.3070260671239405,2000.0,,
88,200.0,2023-12-12 16:59:25.167915,2023-12-12 17:00:19.817443,0 days 00:00:54.649528,,0.9446638187357276,0.0013481795966462,,COMPLETE,MountainCar-v0,DQN,0.2838109484825818,1095.0,,
89,200.0,2023-12-12 17:00:19.827444,2023-12-12 17:01:14.427815,0 days 00:00:54.600371,,0.9710311826760648,0.0010125106067668,,COMPLETE,MountainCar-v0,DQN,0.3640561703118321,514.0,,
90,200.0,2023-12-12 17:01:14.434965,2023-12-12 17:02:09.067928,0 days 00:00:54.632963,,0.9498989964544414,0.003791238859124,,COMPLETE,MountainCar-v0,DQN,0.3255113621046107,1527.0,,
91,200.0,2023-12-12 17:02:09.076933,2023-12-12 17:03:03.896238,0 days 00:00:54.819305,,0.9438992587652176,0.0002684962817004,,COMPLETE,MountainCar-v0,DQN,0.4333068193759434,948.0,,
92,200.0,2023-12-12 17:03:03.906242,2023-12-12 17:03:58.279023,0 days 00:00:54.372781,,0.9664533994808984,0.0003013770545392,,COMPLETE,MountainCar-v0,DQN,0.4487453934039795,758.0,,
93,200.0,2023-12-12 17:03:58.287025,2023-12-12 17:04:52.747732,0 days 00:00:54.460707,,0.9454510528455936,0.0003803992135127,,COMPLETE,MountainCar-v0,DQN,0.3774014024099028,1175.0,,
94,200.0,2023-12-12 17:04:52.754724,2023-12-12 17:05:47.814199,0 days 00:00:55.059475,,0.9409189533075614,0.0002174153682254,,COMPLETE,MountainCar-v0,DQN,0.4792506952931776,1890.0,,
95,200.0,2023-12-12 17:05:47.822203,2023-12-12 17:06:42.328652,0 days 00:00:54.506449,,0.9969492183837056,0.0004634991829534,,COMPLETE,MountainCar-v0,DQN,0.4687563655067123,905.0,,
96,200.0,2023-12-12 17:06:42.337653,2023-12-12 17:07:37.252587,0 days 00:00:54.914934,,0.9508111756396128,0.0017131308025389,,COMPLETE,MountainCar-v0,DQN,0.3405315539007306,862.0,,
97,200.0,2023-12-12 17:07:37.260589,2023-12-12 17:08:32.286972,0 days 00:00:55.026383,,0.9471306957427874,0.0001403224082894,,COMPLETE,MountainCar-v0,DQN,0.3515761541590763,985.0,,
98,200.0,2023-12-12 17:08:32.294063,2023-12-12 17:09:26.891243,0 days 00:00:54.597180,,0.9920924191087188,0.0027886467922853,,COMPLETE,MountainCar-v0,DQN,0.4413595467084907,576.0,,
99,200.0,2023-12-12 17:09:26.899752,2023-12-12 17:10:21.195003,0 days 00:00:54.295251,,0.9643607745484656,0.0002592135983212,,COMPLETE,MountainCar-v0,DQN,0.4603102378637898,1225.0,,
0,169.5,2023-12-12 09:04:52.585641,2023-12-12 09:07:15.330076,0 days 00:02:22.744435,,0.995852597785482,0.0015130081073677,,COMPLETE,MountainCar-v0,PPO,,,256.0,0.0039250153971719
1,200.0,2023-12-12 09:07:15.337586,2023-12-12 09:09:35.375012,0 days 00:02:20.037426,,0.9138821967899852,0.0009221198960301,,COMPLETE,MountainCar-v0,PPO,,,512.0,0.0002855088963445
2,200.0,2023-12-12 09:09:35.383071,2023-12-12 09:11:55.591917,0 days 00:02:20.208846,,0.9456300164793912,0.0003231450499315,,COMPLETE,MountainCar-v0,PPO,,,512.0,0.0003344654203783
3,200.0,2023-12-12 09:11:55.597921,2023-12-12 09:14:18.710930,0 days 00:02:23.113009,,0.9915847615590154,1.118040450530811e-05,,COMPLETE,MountainCar-v0,PPO,,,128.0,2.3153054557671582e-05
4,200.0,2023-12-12 09:14:18.718022,2023-12-12 09:16:38.387419,0 days 00:02:19.669397,,0.9154724663984346,0.0001567909412417,,COMPLETE,MountainCar-v0,PPO,,,1024.0,0.0021710270432646
5,200.0,2023-12-12 09:16:38.395420,2023-12-12 09:18:57.248310,0 days 00:02:18.852890,,0.9363542030703748,0.0030527425770392,,COMPLETE,MountainCar-v0,PPO,,,896.0,0.0016063929987229
6,200.0,2023-12-12 09:18:57.255311,2023-12-12 09:21:16.574783,0 days 00:02:19.319472,,0.9247911329874352,1.287553991549314e-05,,COMPLETE,MountainCar-v0,PPO,,,768.0,0.0004007815198899
7,200.0,2023-12-12 09:21:16.582897,2023-12-12 09:23:36.072665,0 days 00:02:19.489768,,0.96798009984708,1.5715309837005093e-05,,COMPLETE,MountainCar-v0,PPO,,,576.0,4.675066564815929e-05
8,200.0,2023-12-12 09:23:36.079665,2023-12-12 09:25:56.065565,0 days 00:02:19.985900,,0.9637709784356756,1.0652417707993176e-05,,COMPLETE,MountainCar-v0,PPO,,,704.0,0.0032851271546551
9,200.0,2023-12-12 09:25:56.072677,2023-12-12 09:28:15.729490,0 days 00:02:19.656813,,0.9461282804734802,0.0001154001988325,,COMPLETE,MountainCar-v0,PPO,,,704.0,5.8573511772603546e-05
10,165.1,2023-12-12 09:28:15.736490,2023-12-12 09:30:37.837951,0 days 00:02:22.101461,,0.993188563482559,0.0081242129692485,,COMPLETE,MountainCar-v0,PPO,,,256.0,0.035984799509007
11,139.4,2023-12-12 09:30:37.845953,2023-12-12 09:33:00.187832,0 days 00:02:22.341879,,0.998097369130885,0.0098935983360672,,COMPLETE,MountainCar-v0,PPO,,,256.0,0.0361389288505036
12,198.2,2023-12-12 09:33:00.194832,2023-12-12 09:35:23.392306,0 days 00:02:23.197474,,0.9982895676937972,0.008855962619249,,COMPLETE,MountainCar-v0,PPO,,,256.0,0.0866387216673635
13,200.0,2023-12-12 09:35:23.399306,2023-12-12 09:37:48.599616,0 days 00:02:25.200310,,0.9785930010684616,0.0098714620452779,,COMPLETE,MountainCar-v0,PPO,,,64.0,0.0459004807323718
14,130.9,2023-12-12 09:37:48.606618,2023-12-12 09:40:08.172193,0 days 00:02:19.565575,,0.9827286042065252,0.0045458682506632,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0225885575937613
15,200.0,2023-12-12 09:40:08.180269,2023-12-12 09:42:28.062699,0 days 00:02:19.882430,,0.9801484086212364,0.0027160315049837,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0147391496027821
16,125.5,2023-12-12 09:42:28.069699,2023-12-12 09:44:47.944305,0 days 00:02:19.874606,,0.9807969153542958,0.0040115817630685,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0096736103628604
17,117.7,2023-12-12 09:44:47.953307,2023-12-12 09:47:08.591427,0 days 00:02:20.638120,,0.9608636678987428,0.0036116829718302,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0071344174347875
18,200.0,2023-12-12 09:47:08.599517,2023-12-12 09:49:29.038022,0 days 00:02:20.438505,,0.9611349404526156,0.0015110575639077,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0061203020320578
19,200.0,2023-12-12 09:49:29.045073,2023-12-12 09:51:53.693309,0 days 00:02:24.648236,,0.9532216479823444,0.0045550197575394,,COMPLETE,MountainCar-v0,PPO,,,192.0,0.0082014959277072
20,200.0,2023-12-12 09:51:53.700314,2023-12-12 09:54:14.357488,0 days 00:02:20.657174,,0.9724410460577876,0.0007787623823451,,COMPLETE,MountainCar-v0,PPO,,,448.0,0.0086722382308224
21,134.7,2023-12-12 09:54:14.365490,2023-12-12 09:56:34.081227,0 days 00:02:19.715737,,0.9814443480832574,0.0044087357773606,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0163408750564186
22,121.6,2023-12-12 09:56:34.089290,2023-12-12 09:58:54.091979,0 days 00:02:20.002689,,0.9834734417370384,0.0043712759490295,,COMPLETE,MountainCar-v0,PPO,,,384.0,0.0170467824313755
23,140.7,2023-12-12 09:58:54.099161,2023-12-12 10:01:14.422699,0 days 00:02:20.323538,,0.9731723251216484,0.0022719960665334,,COMPLETE,MountainCar-v0,PPO,,,384.0,0.0103898364788852
24,131.7,2023-12-12 10:01:14.429748,2023-12-12 10:03:33.405479,0 days 00:02:18.975731,,0.9590914648980312,0.0046110721812375,,COMPLETE,MountainCar-v0,PPO,,,960.0,0.0045668093124839
25,124.8,2023-12-12 10:03:33.412607,2023-12-12 10:05:53.349381,0 days 00:02:19.936774,,0.9859823286764368,0.0016522489824932,,COMPLETE,MountainCar-v0,PPO,,,384.0,0.0012445022151973
26,200.0,2023-12-12 10:05:53.356383,2023-12-12 10:08:13.872734,0 days 00:02:20.516351,,0.9859477656852668,0.0015220222614605,,COMPLETE,MountainCar-v0,PPO,,,384.0,0.0010714233152644
27,200.0,2023-12-12 10:08:13.879735,2023-12-12 10:10:35.290229,0 days 00:02:21.410494,,0.9888068116990748,0.0008342038299517,,COMPLETE,MountainCar-v0,PPO,,,320.0,0.0023221960731485
28,133.5,2023-12-12 10:10:35.298721,2023-12-12 10:12:54.177868,0 days 00:02:18.879147,,0.9707917115677056,0.0023211826868516,,COMPLETE,MountainCar-v0,PPO,,,832.0,0.0009474899745537
29,113.1,2023-12-12 10:12:54.185869,2023-12-12 10:15:15.877576,0 days 00:02:21.691707,,0.9890798714594348,0.0015322099446299,,COMPLETE,MountainCar-v0,PPO,,,384.0,0.0039325904971507
30,200.0,2023-12-12 10:15:15.885087,2023-12-12 10:17:37.309341,0 days 00:02:21.424254,,0.9997897983575744,0.0062878726323319,,COMPLETE,MountainCar-v0,PPO,,,384.0,0.0043454443545825
31,200.0,2023-12-12 10:17:37.318342,2023-12-12 10:19:58.215340,0 days 00:02:20.896998,,0.9888617807931032,0.001672597608019,,COMPLETE,MountainCar-v0,PPO,,,384.0,0.0049252350503626
32,200.0,2023-12-12 10:19:58.223343,2023-12-12 10:22:19.513159,0 days 00:02:21.289816,,0.9764553576481982,0.0012282869200371,,COMPLETE,MountainCar-v0,PPO,,,384.0,0.0032373743162559
33,200.0,2023-12-12 10:22:19.521160,2023-12-12 10:24:41.443923,0 days 00:02:21.922763,,0.9866011889497196,0.0032354669629554,,COMPLETE,MountainCar-v0,PPO,,,384.0,0.0157618945414602
34,200.0,2023-12-12 10:24:41.451923,2023-12-12 10:27:02.896443,0 days 00:02:21.444520,,0.9949515752563056,0.0005922188194073,,COMPLETE,MountainCar-v0,PPO,,,512.0,0.0012124505099888
35,200.0,2023-12-12 10:27:02.903571,2023-12-12 10:29:27.582800,0 days 00:02:24.679229,,0.96701508108576,0.002327572272043,,COMPLETE,MountainCar-v0,PPO,,,128.0,0.0005905931211542
36,134.5,2023-12-12 10:29:27.590806,2023-12-12 10:31:46.300465,0 days 00:02:18.709659,,0.9917190050772008,0.0057748255208121,,COMPLETE,MountainCar-v0,PPO,,,896.0,0.0023414766824216
37,200.0,2023-12-12 10:31:46.309546,2023-12-12 10:34:06.994831,0 days 00:02:20.685285,,0.9748715017680286,0.0011707052362942,,COMPLETE,MountainCar-v0,PPO,,,1024.0,0.0061456726983375
38,200.0,2023-12-12 10:34:07.003833,2023-12-12 10:36:27.464640,0 days 00:02:20.460807,,0.9851093114113434,0.0030959502397359,,COMPLETE,MountainCar-v0,PPO,,,768.0,0.0022304914812208
39,200.0,2023-12-12 10:36:27.472740,2023-12-12 10:38:46.000333,0 days 00:02:18.527593,,0.992944250806556,0.0061730239421573,,COMPLETE,MountainCar-v0,PPO,,,576.0,0.0013090230769591
40,133.0,2023-12-12 10:38:46.008422,2023-12-12 10:41:05.368828,0 days 00:02:19.360406,,0.9672719527425044,0.0020094941456243,,COMPLETE,MountainCar-v0,PPO,,,384.0,0.0006150201543516
41,141.3,2023-12-12 10:41:05.375830,2023-12-12 10:43:24.156715,0 days 00:02:18.780885,,0.9820725653699592,0.0036995094409784,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0107145327734703
42,200.0,2023-12-12 10:43:24.163787,2023-12-12 10:45:45.022796,0 days 00:02:20.859009,,0.97697377586788,0.0029041670933243,,COMPLETE,MountainCar-v0,PPO,,,448.0,0.0035426396069179
43,200.0,2023-12-12 10:45:45.032797,2023-12-12 10:48:03.685013,0 days 00:02:18.652216,,0.989453733041172,0.0020187571700696,,COMPLETE,MountainCar-v0,PPO,,,960.0,0.0067444522449688
44,200.0,2023-12-12 10:48:03.693015,2023-12-12 10:50:27.782692,0 days 00:02:24.089677,,0.9833162653103406,0.0063508868524389,,COMPLETE,MountainCar-v0,PPO,,,64.0,0.0017128416574884
45,197.8,2023-12-12 10:50:27.790693,2023-12-12 10:52:49.580749,0 days 00:02:21.790056,,0.9951990194863702,0.0040315411965376,,COMPLETE,MountainCar-v0,PPO,,,192.0,0.022348081560978
46,200.0,2023-12-12 10:52:49.588749,2023-12-12 10:55:08.764017,0 days 00:02:19.175268,,0.977579236286803,0.0004919975426339,,COMPLETE,MountainCar-v0,PPO,,,832.0,0.0099061078024191
47,200.0,2023-12-12 10:55:08.772020,2023-12-12 10:57:29.347116,0 days 00:02:20.575096,,0.9712486593554478,0.0010809602320046,,COMPLETE,MountainCar-v0,PPO,,,320.0,0.0044578001911099
48,200.0,2023-12-12 10:57:29.354120,2023-12-12 10:59:48.277321,0 days 00:02:18.923201,,0.9789200252504836,0.0016176960620033,,COMPLETE,MountainCar-v0,PPO,,,704.0,0.0032979850290768
49,200.0,2023-12-12 10:59:48.284322,2023-12-12 11:02:07.431889,0 days 00:02:19.147567,,0.9852653556488296,0.0027905858437068,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0001775237966372
50,200.0,2023-12-12 11:02:07.439521,2023-12-12 11:04:30.843953,0 days 00:02:23.404432,,0.9917747685859596,0.0076651194387914,,COMPLETE,MountainCar-v0,PPO,,,128.0,0.0250785896852632
51,128.9,2023-12-12 11:04:30.850954,2023-12-12 11:06:50.410834,0 days 00:02:19.559880,,0.9814647187256604,0.003797415064111,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0137896813914967
52,118.9,2023-12-12 11:06:50.417838,2023-12-12 11:09:10.518134,0 days 00:02:20.100296,,0.9811658907187004,0.0035587667885259,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0121422900793671
53,119.4,2023-12-12 11:09:10.526135,2023-12-12 11:11:29.932834,0 days 00:02:19.406699,,0.9752901246967666,0.0053570744468868,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.00655014063693
54,126.6,2023-12-12 11:11:29.939836,2023-12-12 11:13:49.975796,0 days 00:02:20.035960,,0.9743178353927712,0.0053459977834772,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0071486658723894
55,140.4,2023-12-12 11:13:49.983902,2023-12-12 11:16:10.288285,0 days 00:02:20.304383,,0.9961621961940452,0.0074372524453023,,COMPLETE,MountainCar-v0,PPO,,,512.0,0.0065348156184663
56,191.4,2023-12-12 11:16:10.295287,2023-12-12 11:18:29.773808,0 days 00:02:19.478521,,0.9640521029155292,0.0094856707872056,,COMPLETE,MountainCar-v0,PPO,,,384.0,0.0601909637759702
57,145.5,2023-12-12 11:18:29.781809,2023-12-12 11:20:47.434338,0 days 00:02:17.652529,,0.9887631412679126,0.0035006569598506,,COMPLETE,MountainCar-v0,PPO,,,1024.0,0.0285070597502366
58,200.0,2023-12-12 11:20:47.441339,2023-12-12 11:23:05.707265,0 days 00:02:18.265926,,0.9696297987507132,0.0047120258821124,,COMPLETE,MountainCar-v0,PPO,,,896.0,0.0121439158590903
59,200.0,2023-12-12 11:23:05.716267,2023-12-12 11:25:34.376231,0 days 00:02:28.659964,,0.9739893671892575,0.0027045105088102,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0191522352575974
60,141.7,2023-12-12 11:25:34.386276,2023-12-12 11:27:59.593979,0 days 00:02:25.207703,,0.9798003707196395,0.0019107686893488,,COMPLETE,MountainCar-v0,PPO,,,768.0,0.0121920029809734
61,116.4,2023-12-12 11:27:59.602979,2023-12-12 11:30:25.844672,0 days 00:02:26.241693,,0.9829477347390811,0.0050917691416962,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0084634726280132
62,200.0,2023-12-12 11:30:25.855676,2023-12-12 11:32:51.706157,0 days 00:02:25.850481,,0.984466302484198,0.0073672103550073,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0186320939138654
63,200.0,2023-12-12 11:32:51.715793,2023-12-12 11:35:22.160305,0 days 00:02:30.444512,,0.9871156404952868,0.0054433314532632,,COMPLETE,MountainCar-v0,PPO,,,256.0,0.0078999302455138
64,164.4,2023-12-12 11:35:22.168308,2023-12-12 11:37:48.107956,0 days 00:02:25.939648,,0.9783996926028948,0.0037527015570384,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0339068998687344
65,200.0,2023-12-12 11:37:48.114963,2023-12-12 11:40:19.685434,0 days 00:02:31.570471,,0.9831335200912128,0.0025066593291108,,COMPLETE,MountainCar-v0,PPO,,,384.0,0.0092223931066258
66,200.0,2023-12-12 11:40:19.693436,2023-12-12 11:42:57.544576,0 days 00:02:37.851140,,0.9894003654905864,0.0048439003859047,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0048068209697421
67,200.0,2023-12-12 11:42:57.556918,2023-12-12 11:45:46.447442,0 days 00:02:48.890524,,0.9578071863345688,0.0033149363538509,,COMPLETE,MountainCar-v0,PPO,,,576.0,0.0141624672783707
68,200.0,2023-12-12 11:45:46.455446,2023-12-12 11:48:53.991933,0 days 00:03:07.536487,,0.9710046422577712,0.0013384846407214,,COMPLETE,MountainCar-v0,PPO,,,384.0,0.0025898775748207
69,136.1,2023-12-12 11:48:54.001445,2023-12-12 11:52:09.355587,0 days 00:03:15.354142,,0.9744821605259724,0.008511187307871,,COMPLETE,MountainCar-v0,PPO,,,704.0,0.0036421550967744
70,200.0,2023-12-12 11:52:09.366230,2023-12-12 11:55:38.780246,0 days 00:03:29.414016,,0.997250769423772,0.0018718632789108,,COMPLETE,MountainCar-v0,PPO,,,64.0,0.0057067993605906
71,131.3,2023-12-12 11:55:38.790444,2023-12-12 11:58:57.436773,0 days 00:03:18.646329,,0.9806137864030908,0.0043334955291744,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0099610286316651
72,140.3,2023-12-12 11:58:57.446912,2023-12-12 12:02:12.731970,0 days 00:03:15.285058,,0.987315739931682,0.0065747426978748,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0083971080549517
73,200.0,2023-12-12 12:02:12.741200,2023-12-12 12:05:27.861545,0 days 00:03:15.120345,,0.9767125080809828,0.0031303119872016,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.0170220882387543
74,121.7,2023-12-12 12:05:27.872133,2023-12-12 12:08:36.358332,0 days 00:03:08.486199,,0.9833948346774156,0.002458038301478,,COMPLETE,MountainCar-v0,PPO,,,448.0,0.0049983457909507
75,115.0,2023-12-12 12:08:36.367624,2023-12-12 12:11:48.016999,0 days 00:03:11.649375,,0.9932385682926228,0.0021802421781402,,COMPLETE,MountainCar-v0,PPO,,,448.0,0.0056058789789029
76,150.3,2023-12-12 12:11:48.027522,2023-12-12 12:15:00.240685,0 days 00:03:12.213163,,0.9927538605620227,0.0025756253587439,,COMPLETE,MountainCar-v0,PPO,,,448.0,0.0053284939004168
77,122.9,2023-12-12 12:15:00.251923,2023-12-12 12:18:16.283734,0 days 00:03:16.031811,,0.991184329941936,0.0053807933395997,,COMPLETE,MountainCar-v0,PPO,,,448.0,0.0073152175939118
78,200.0,2023-12-12 12:18:16.293264,2023-12-12 12:21:26.754645,0 days 00:03:10.461381,,0.984251990374476,0.002265742035622,,COMPLETE,MountainCar-v0,PPO,,,448.0,0.0029219337412271
79,112.6,2023-12-12 12:21:26.762157,2023-12-12 12:24:08.718357,0 days 00:02:41.956200,,0.9937071064597598,0.0041551790727017,,COMPLETE,MountainCar-v0,PPO,,,448.0,0.0038642281991436
80,200.0,2023-12-12 12:24:08.728044,2023-12-12 12:26:57.047650,0 days 00:02:48.319606,,0.998738392232151,0.0042363982312621,,COMPLETE,MountainCar-v0,PPO,,,192.0,0.0038583045522607
81,200.0,2023-12-12 12:26:57.055612,2023-12-12 12:29:35.600347,0 days 00:02:38.544735,,0.994927225025396,0.0035682409676713,,COMPLETE,MountainCar-v0,PPO,,,448.0,0.0053929813580428
82,132.0,2023-12-12 12:29:35.609371,2023-12-12 12:32:18.203606,0 days 00:02:42.594235,,0.9819624341336174,0.0051545616172933,,COMPLETE,MountainCar-v0,PPO,,,448.0,0.0043936301317014
83,126.7,2023-12-12 12:32:18.212453,2023-12-12 12:35:04.103222,0 days 00:02:45.890769,,0.9900801060180732,0.0026946477264123,,COMPLETE,MountainCar-v0,PPO,,,448.0,0.0019376430564792
84,200.0,2023-12-12 12:35:04.111870,2023-12-12 12:37:39.899425,0 days 00:02:35.787555,,0.9928065316920872,0.0063436604110141,,COMPLETE,MountainCar-v0,PPO,,,960.0,0.011467059169495
85,141.3,2023-12-12 12:37:39.908335,2023-12-12 12:40:16.925390,0 days 00:02:37.017055,,0.987088628002256,0.0032591075337926,,COMPLETE,MountainCar-v0,PPO,,,448.0,0.0066547870154683
86,200.0,2023-12-12 12:40:16.934916,2023-12-12 12:42:57.096952,0 days 00:02:40.162036,,0.9794461567102392,0.0021388003275769,,COMPLETE,MountainCar-v0,PPO,,,448.0,0.0038129249482679
87,132.9,2023-12-12 12:42:57.104316,2023-12-12 12:45:39.381175,0 days 00:02:42.276859,,0.9841460986105236,0.0045948872640764,,COMPLETE,MountainCar-v0,PPO,,,320.0,0.0028526051544463
88,155.2,2023-12-12 12:45:39.390706,2023-12-12 12:48:16.567260,0 days 00:02:37.176554,,0.9992788159849288,0.0041909096420475,,COMPLETE,MountainCar-v0,PPO,,,832.0,0.0079395102915391
89,200.0,2023-12-12 12:48:16.626681,2023-12-12 12:50:49.450444,0 days 00:02:32.823763,,0.99480204519412,0.0018226182467471,,COMPLETE,MountainCar-v0,PPO,,,512.0,0.0128669510584498
90,120.8,2023-12-12 12:50:49.458449,2023-12-12 12:53:15.434854,0 days 00:02:25.976405,,0.9766894267234044,0.002376787817878,,COMPLETE,MountainCar-v0,PPO,,,1024.0,0.0059964824933584
91,200.0,2023-12-12 12:53:15.444871,2023-12-12 12:55:41.293243,0 days 00:02:25.848372,,0.9759091462468558,0.0013929180036414,,COMPLETE,MountainCar-v0,PPO,,,1024.0,0.0056685049452587
92,184.0,2023-12-12 12:55:41.303247,2023-12-12 12:58:01.328603,0 days 00:02:20.025356,,0.9726426560941672,0.0028745248474706,,COMPLETE,MountainCar-v0,PPO,,,1024.0,0.0093621191830489
93,200.0,2023-12-12 12:58:01.337606,2023-12-12 13:00:26.042511,0 days 00:02:24.704905,,0.9826421664594568,0.001674087585525,,COMPLETE,MountainCar-v0,PPO,,,128.0,0.0031303994501658
94,151.7,2023-12-12 13:00:26.053513,2023-12-12 13:02:46.648069,0 days 00:02:20.594556,,0.9877349158326598,0.002230202220327,,COMPLETE,MountainCar-v0,PPO,,,1024.0,0.0044893412671939
95,134.9,2023-12-12 13:02:46.658071,2023-12-12 13:05:08.931650,0 days 00:02:22.273579,,0.9783026264858944,0.003363094239038,,COMPLETE,MountainCar-v0,PPO,,,768.0,0.00656859164015
96,159.2,2023-12-12 13:05:08.941652,2023-12-12 13:07:32.062201,0 days 00:02:23.120549,,0.9851427196307104,0.005715937115866,,COMPLETE,MountainCar-v0,PPO,,,896.0,0.0167273727619371
97,157.8,2023-12-12 13:07:32.071206,2023-12-12 13:09:58.020763,0 days 00:02:25.949557,,0.9902743634821684,0.0037837211774326,,COMPLETE,MountainCar-v0,PPO,,,256.0,0.0106227900372074
98,128.5,2023-12-12 13:09:58.030766,2023-12-12 13:12:21.109530,0 days 00:02:23.078764,,0.9815691541420376,0.0029494001309248,,COMPLETE,MountainCar-v0,PPO,,,640.0,0.008244491806983
99,200.0,2023-12-12 13:12:21.118532,2023-12-12 13:14:44.071871,0 days 00:02:22.953339,,0.9685591443574538,0.0025222676501293,,COMPLETE,MountainCar-v0,PPO,,,576.0,0.0050789074307768
